text,category
"дегенерат продолжает обзывать нацию, хотя его никто на это не провоцирует русских каждый день обзывают хохол горит от первого же оскорбления да. яяяясно.
",Hooligan
"о жопах Да нет, это твой свидомый мозг дорисовывает картинку, я только о твоей мамке, которая за 100р сосёт хуи на трассе, так ты заберешь из быдломордора свою хуесоску на окраину?
",Hooligan
"у тебя что, ИНТОКСИКАЦИЯ УКРАИНСКИМ МИРОМ?
",1
"А не ты ли тут намедни пост о каком-то кришнаитском празднике вещал? Ты лично к христианству никакого отношения не имеешь, тем более к православию, но ты самолично один решаешь за христиан как и на что им оскорбляться. Тебя христиане еще не побили за то, что ты манипулируешь их верой, индуист?
",Hooligan
"У вас кремлебот головного мозга, срочно к врачу
",Hooligan
"пук среньк Петухевен, пожалуйста. Иди свои 15 в другом месте отрабатывай.
",Hooligan
"Умник, тебя бы в эту часть, я бы посмотрел какой ты бы там был. В крысы бы улетел, с черными ручкался бы а своих гнобил
",Hooligan
"Свобода слова,говоришь? Я ИМЕЛ ТВОЮ МАМАШУ ВО ВСЕ ЩЕЛИ! Это тоже свобода слова. И когда на улице кавказец при твоих друзьях или знакомых назовет тебя пидарасом,это тоже свобода слова. Свобода слова это палка о двух концах. Любая палка имеет другой конец,которым ты можешь получить по ебалу. Но ты очевидно школьник или студент-младшекурсник,или просто великовозрастный дебил,поэтому это для тебя неочевидно.
",Hooligan
"Квинтэссенция человеконенавистничества в этих словах Ротшильда. И после этого ещё некоторые не верят, что капитал есть источник фашизма. Тупые люди не смогут стать богатыми, а умные смогут. Ага, поэтому давайте сильно затрудним доступ к образованию, а то образование, что есть и без которого не обойтись, сделаем максимально узкоспециализированным, что бы человек сразу превращался в тупого, сделав лишь шаг в сторону от своей специализации. Тогда можно будет бесконечно долго жить припеваючи, присваивая результаты труда этих людей. Тупые всегда в итоге будут работать на умных. Это скользкая дорожка: тупые не смогут поддерживать общественное производство, а умные могут начать соображать, что к чему. Поэтому в итоге подобная система развалится, в один прекрасный день, как песочный замок. Но водить за нос трудовой народ они могут еще долго.
",Hooligan
"Не беспокойтесь) неадекватный человек мне написал ответ на мой комментарий
",Hooligan
"Шульман конечно та ещё оппозиция , Женщина она, откровенно говоря глуповатая Но каким образом это отменяет то, что его хрюкейшество порось, конферансье со средним образованием ,хамло и украинское быдло, живущее за счет папаши мелкого жулика?
",Hooligan
"Мне часто ставят минусы и спрашивают, почему я называю биомассу людей идиотами. Отвечаю: Потому что, они пытаются писать по-русски, не умея писать по-русски. Автору мой толстый минус. Назад в школу, животное!
",Hooligan
"Ты, нехороший человек, зачем на Пикабу написал? Сейчас и тут капец настанет...
",Hooligan
"Неуместны здесь, только ваши простыни ахинеи, убогая попытка процитировать Кличко и отсебятина про крах. Соловьев, прямым текстом заявлял, что без закона Яровой, правительство бессильно что либо сделать. Где крах? И если вы вываливаете ваши писюльки публично в интернет, научитесь для начала хотя бы писать без ошибок. Если конечно не хотите выглядеть смешно как сейчас.
",Hooligan
"Блять, вот хохлы везде Россию приплетают, а вот кремлеботы везде хохлов пытаются приплести.
",Hooligan
"У меня вопрос к ТС. Отец поехал покупать.... А почему вы не посмотрели на офиц.сайте цену Лады Весты. Один клик мышки и цена комплектации Комфорт от 667 900 руб. Если сильно занижена цена, то 100 обман, вы же это понимаете. Выручайте теперь отца, нанимайте юриста.
",0
"Религиозным можно быть по-разному. Я не говорю, что в той же самой пиндосии нет упоротых на религии долбоёбов, они есть везде, ибо религия в принципе к этому располагает. Просто у нас тут по этой теме как с цепи сорвались, а государство с церковниками, почуяв выгоду, старательно масла в огонь подливают.
",Hooligan
"По-моему большая часть фанатов Казимирко (уже бывших), не поддерживала рузге мир и лугандон. Откуда сюда ватники понабежали
",Hooligan
"Танкисты пидарасы танкисты хуесосы танкисты долбоебы конченые
",Hooligan
"Подхрюкивающий, держи за прогиб!
",Hooligan
"- Ты кого тут тупым быком обозвал? А ну ка!
",Hooligan
"Ты на сосаче, не нужно каргокультить тут форчок, это выглядит уебищно. Пиши по-русски жиды.
",Hooligan
" Добрый день! Ваша касса в здании вокзала БЖД, не принимает платежи по кредитам, которые оформлены в вашем банке! Это же касса и круглосуточная!! Я думала, что я маме там быстро оплачу ее кредит, а в итоге отправили в головнйо офис, а было уже после 20. Куда лететь, если все закрыто? Как результат, мама заплатила пеню, но уже в головном офисе. Осадок, знаете ли((((( Почему в своих кассах вы не можете принимать деньги от своих же клиентов??? ",Offer
" Было бы очень удобно наличие программного обеспечения для смартфонов по мониторингу остатков на расчетном счете , пример такого программного обеспечения как ""БПС-сбербанк выписка"" ",Offer
" Доброго времени суток. В одном из цбу приходится работать по одному кассиру, когда кассы две. Это связано в связи с установлением лимитов по переработке норма-часов. Работать по 10 часов с клиентами одному кассиру не легко. При этом народ свои претензии высказывает по этому поводу. В связи с этой обстановкой просьба огромнпйшая изменить режим работы обменных пунктов, касс цбу. Например, 1-ая касса работает 10 часов, 2-ая - 8 часов. Либо обе по 10 часов в будние дни. А в выходные и праздничные по 7 часов. Тогда можно будет избежать переработок и жалоб от народа в устной форме не будет. Пока в устной до тех пор, пока нервы не сдадут. А жалобы в письменной форме никому не нужны. ",Offer
" Добрый день. В кассах банка и обменных пунктах устаневлены лотки для приема-передачи денег клиентам/от клиентов, которые являются подвижными. В одном из цбу мне прищемили пальцы. И это травмоопасные лотки. Просьба установить лотки неподвижные, например, как в ""Приорбанк"". Я являюсь не единственным таким клиентом. И еще микрофон для ведения переговора с кассирами находится внизу окна, поэтому слышимость очень плохая, при этом возникают в последствии споры с работниками банка. Например, просил поменять 50 евро из 100. Но из-за плохой слышимости меняют 100, а не 50. Никому не хочется конфликтов. Даже установка неподвижных лотков позволит улучшить слышимочть речи между клиентом и кассиром. ",Offer
" Добрый день! Было бы великолепно, если бы пункт обмена валют вашего банка появился в магазине ""Евроопт"" на Филимонова, 13/1. Его очень там не хватает... ",Offer
" Плохо воспринимается сайт: когда наводишь в шапке на Частному клиенту, Бизнес клиенту, О Банке или на номер телефона, то 1. подчеркивание исчезает 2. появляется всплывающий блок с информацией когда отводишь мышь с ссылки на всплывающий блок - подчеркивание появляется. Это напрягает. Попробуйте сами ",Offer
" Я оставил несколько замечаний и заметил, что сразу при добавлении замечания их рейтинг автоматически становится 2. Почему 2?? Почему не три или не восемь??? )) По логике, мой пост еще никто не оценил ",Offer
" Я авторизовался на сайте для того, чтобы добавить замечание. Мне всплыло окошко об успешной авторизации. Окошко закрылось и теперь , если честно НИКАК НЕВОЗМОЖНО определить, я авторизован или нет!? Под каким именем я зашел!? ",Offer
" 1. !Обязательное! В шапку ссайта (заголовок) добавить ""новости банка"", рядом с разделом ""о банке"", для быстрого перехода в раздел, место есть. 2. !Обязательное! Подключите единые мобильные номера (короткие и/или хотя бы длинные). 3. Подключить единый КОРОТКИЙ республиканский проводной номер (по примеру 147, 136, 146 и т.д). 4. Хотелось бы ЦБУ в районе ""Уручье"" г.Минска. (Кстати, бывший ""БелРосБанк"" помещение освободил 5. Мудрёное отображение отделений и офисов на карте. Приходиться разбираться, как их включать или выключать. Удобней, ИМХО, просто ставить галочки того, что хочел бы пользователь отобразить. 6. !Обязательное! On-line консультант на сайте. 7. !Обязательное! Зарегистрируйте ветку банка на форуме Onliner.by 8. !Обязательное! Поиск по сайту в шапку сайта, рядом с И-Банкингом, место есть. СПАСИБО! Успехов во всех начинаниях! ",Offer
 Такой крутой сайт а личного кабинет нет. ,Offer
 ВЫ ПОДПИСЫВАЕТЕ ДОГОВОР О РАБОТЕ С БЕЛОРУСЬБАНКОМ (И БЕЛАРУСЬ ПОЧТОЙ --?) ПРИ ПОЛУЧЕНИИ ПЕНСИОНЕРОМ ПЕНСИИ ЧЕРЕЗ ОТДЕЛЕНИЯ БЕЛАРУСЬБАНКА (ИЛИ ПОЧТЫ) - ПЕНСИОНЕР ПОДПИСЫВАЕТ ДОГОВОР О ПЕРЕВОДЕ ЧАСТИ ПЕНСИИ (30% ИЛИ 50%) НА КАРТОЧКУ СТАТУСБАНКА ( С СМС СООБЩЕНИЕМ НА ТЕЛЕФОН) ЧТОБЫ ПЕНСИОНЕР СОГЛАСИЛСЯ НА ПЕРЕВОД ОН ДОЛЖЕН БЫТЬ БЕСПЛАТНЫМ (ПО СОГЛАШЕНИЮ СТАТУСБАНКА И БЕЛАРУСЬБАНКА И ПОЧТЫ) -- ВЫ ПОЛУЧАЕТЕ ДОПОЛНИТЕЛЬНЫХ КЛИЕНТОВ (ПРЕДВАРИТЕЛЬНО ЗАКЛЮЧИВШИХ С ВАМИ ДОГОВОР И ПОЛУЧИВШИХ ОБЬЕДИНЕННУЮ КАРТУ--СО СКИДКАМИ-- СТАТУСБАНКА) ДЛЯ МАГАЗИНОВ ЕВРООПТ И ТЕХНОПЛЮС ,Offer
" Необходимо ввести в пользование Статус карты USSD услугу, по которой клиент банка сможит узнать остаток денежных средст на его карте. Потому как заходить в личный кабинет не всегда имеется такая возможность !!!!! ПОПРОШУ ВАС ПРЕДОСТАВИТЬ МНЕ ОТВЕТ ПО РЕШЕНИЮ МОЕГО ВОПРОСА -ПРЕДЛОЖЕНИЯ НА АДРЕС ЭЛ. ПОЧТЫ Agron1980@yandex.by. ЗАРАНИЕ СПАСИБО ... ",Offer
" Не мешало бы открыть отделение банка в городе Барановичи, даже неудобно как-то, город большой а Статусбанка нет. ",Offer
" Было бы неплохо внедрить на сайте онлайн-заявку на любой вид кредита (не только наличными), в т.ч. и на кредитные карты. Тем более, при наличии кредитных продуктов, оформление которых возможно без справки о доходах. Ведь клиенту гораздо удобнее заполнить анкету-заявку на сайте и получить предварительное решение от банка по телефону или СМС-сообщением, чем ехать в отделение банка, заполнять анкетные данные и, в итоге, получить отказ (к примеру). Можно ведь, как у многих банков, принять онлайн-заявку, на основании имеющихся данных вынести предварительное решение, а уж для окончательного оформления кредита (в случае положительного решения) направить клиента в отделение банка. ",Offer
" Очень желательно разместить банкомат в Евроопте на ул. Казинка, 52. ",Offer
" Мое предложение столь очевидно, что даже поражает, отчего подобное не возникло прежде. Вот совсем недавно сеть магазинов ""Соседи"" выпустила подобный карточный продукт с одним из банков и это ныне обширно афишируется. А здесь же партнерских сетей несколько, причем, они существуют достаточно давнее время. Так что идея очевидна: совместить карточные продукты банка с бонусными картами Е+ и прочими, что еще могут возникать. Всё, что требуется - размещать на обратной стороне карты штрих-код, соответствующий номеру карточки. Правда, нонадобиться также несколько модернизировать программу Е+, чтобы она допускала возможность ""слияния"" в личном кабинете участника программы данных, что возникают в результате использования не только одной, а нескольких карточек. Это важно для того, чтобы участника не смущало, что переход на новую бонусную карту (кобрендинговую, как в данном случае) ведет к утрате достижений (накоплений), что возникли в прежней Е+. Да и вообще, такой подход с объединением нескольких карт оказался бы даже удобнее, чем идея с простой регистрацией в бонусной программе карточек, подобно возможному сейчас для карточек Беларусбанка. Они, вроде бы и накапливают, и скидку предоставляют, но не позволяют просматривать данные в личном кабинете, участвовать в игре и т.п. ",Offer
" Идея установить у всех филиалов банка конструктивные велопарковки. К ним относятся П-образные велопаркови. Это покажет, что банк заботится о своих клиентах и окружающей среде. ",Offer
" Здравствуйте! Предлагаю открыть филиал(отделение, центр) Вашего банка в г. Барановичи. Город большой, много пром. предприятий, предприятий торговли и сервиса. Готов оказать помощь в организации и работе нового структурного подразделения (опыт работы руководящей работы в банке есть). ",Offer
" По кредитной карточке Е каникулы было списано 4 копейки за услугу смс-оповещение. Хотя сейчас эта услуга оплачивается только при условии пользования кредитом, как видно из рекламы кредита на сайте банка. КРЕДИТОМ Я НЕ ПОЛЬЗОВАЛАСЬ. Однако мне пришло смс о том, что я должна банку 11.54 копейки. Однако. Это оказывается штраф за 4 копейки + эти самые 4 копейки. Которые я оплатила, конечно. Господа, вы отпугиваете клиентов своим нелояльным отношением. Или же напишите как есть на сайте или же не требуйте уплаты штрафа с клиентов, которые не пользовались кредитом по его назначению, а не потому, что вы списали сумму за счет кредита. ",Offer
" Нужно открыть отделение в городе Мозырь, Гомельской области, клиентопоток будет большой. ",Offer
" Добрый день. Так уж получилось, что в этом месяце не получилось вовремя внести платеж по рассрочке. Вчера получил СМС следующего содержания: Uvazhaemiy klient! Srochno pogasite prosrochennuju zadolzhennost v razmere NN,NN BYN, peniu i shtraf v razmere ZZ,ZZ BYN po sostojaniju na 23.05.2019. И все. Я думаю, очень не лишней была бы строка примерно такого содержания: Задолженность по договору NNNNNNNN, телефон для справок +375........ ",Offer
" Совершенно согласна!!!! Очень долго идут деньги через ЕРИП. В Альфа банке это происходит мгновенно! Я бы могла открыть вклад в этот же день, но теперь мне надо ждать 3 дня, следовательно я потеряю эти 3 дня и скорее всего не буду открывать вклад т.к. он закончится позже чем мне надо. ",Offer
" При пополнение карты Статускарта через систему Р2Р с карты Беларусбанка руководствовался информвцией с сайта http://statuskarta.by так как являюсь владельцем данной карты. На сайте в рарзделе часто задаваемые вопросы написано: ""..с помощью сервиса переводов Р2Р пополнение всех карточек ОАО ""Статусбанка"" с карточек любого банка РБ осуществляется бесплатно"", и ни слова, что эти банки могут брать комиссию (нет предупреждения!), что вводит в заблуждение ваших клиентов. Для примера, переводим сумму в 500 руб с меня сняли комиссию в размере 12 руб 30 копеек, что в наше время немаленькие деньги! В данном случае я считаю, что это вина Банка, так как неполная информация вводит в заблуждение ваших клиентов. Прошу дополнить информацию, что бы впредь таких неприятностей не возникало, и было бы неплохо вернуть хоть какую-то сумму, которую я вынужденно потратил из-за неполной информации на ваших сайтах. Так же хотелось бы, что бы пополняя карту через ЕРИП сумма доходила быстрее. Спасибо ",Offer
" Добрый день! Являюсь клиентом Вашего банка. Мне, как клиенту Вашего банка, не удобно пользоваться всеми сервисами которыми предоставляете. Связано это с тем, что для пополнения счета через ЕРИП деньги идут до 3-х суток, в нашевремя высоких технологий это крайне долго и неудобно. Меня возмущает, что во втором городе по величине в республике у вас две кассы и отделение находятся в одном месте. Для такого большого города, как Гомель, этого крайне мало. Хотелось бы, хотя бы, по одной точке в каждом районе города (как минимум в больших торговых центрах). С открытием новых отделений или касс Вашего банка, количество клиентов Вашего банка значительно увеличится. ",Offer
" Хотелось бы иметь возможность заказать перевыпуск карты не выходя из дома, например, через интернет-банк ",Offer
" Пожалуйста! улучшите мобильное приложение, это просто ужас! Глаза можно выколоть глядя на него. Пользуюсь картой Беларусбанка, у них приложение просто божественное по сравнению с вашим. ",Offer
" Добрый день. Получил Статускарту - мне все нравится, но есть один минус - нет возможности оплаты телефоном через сервис Samsung pay. Было бы интересно иметь такую возможность. ",Offer
" Добрый день, хотел бы обратить внимание на условия кредитования автомобилей Geely. Хотелось бы подобные условия чтобы были и у вас, ведь Евроторг покупает и для собственных нужд данные авто и возможно есть уже наработанные связи. Возможно ли такая реализация? Пользуюсь услугами банка и мне предлагали кредит, но условия не столь конкуренты. Так же есть случаи продажи свежих авто, выиграных в ""удачу в придачу"", было бы весьма приятно, если бы данная программа распространялась и на данные авто. Если у вас будет не общее решение о реализации, но будет возможность создать условия для меня, то открыт к диалогу. Спасибо ",Offer
" Здравствуйте. 2 месяца пользуюсь вашей картой, очень довольна. Но столкнулась с существенным недостатком. Пополнение карты возможно: 1) через обменные пункты - нужно специально ехать, 2) с карты другого банка на карту Статусбанка - комиссия 3) через ЕРИП - ИДЕАЛЬНО, НО деньги появляются не сразу, во многих других банках эта же операция происходит моментально. Учитывая, что банк взаимосвязан с сетью магазинов Евроопт, магазины тоже теряют заработок. Привожу пример: в пятницу перевела всю зарплату на любимую))) карту, деньги появились поздно вечером в понедельник. Для меня сюрприз, для магазинов все выходные без покупок с моей стороны. Другой пример: хочу совершить крупную покупку в Е-Техно, но ехать специально в банк пополнять баланс карты не интересно. Про овердрайв в курсе, данная услуга мне не подходит))) Спасибо, надеюсь в скором времени рассмотрите и устраните этот недостаток. ",Offer
" Необходимо ввести в пользование Статус карты USSD услугу, по которой клиент банка сможит узнать остаток денежных средст на его карте. Потому как заходить в личный кабинет не всегда имеется такая возможность !!!!! ПОПРОШУ ВАС ПРЕДОСТАВИТЬ МНЕ ОТВЕТ ПО РЕШЕНИЮ МОЕГО ВОПРОСА -ПРЕДЛОЖЕНИЯ НА АДРЕС ЭЛ. ПОЧТЫ Agron1980@yandex.by. ЗАРАНИЕ СПАСИБО ...Буду жлать ответа!!!!! ",Offer
" Нет возможности перехода и информации о страховых организациях партнерах, только логотип( https://stbank.by/private_client/partners/partners_list/#strakhovye-organizatsii-partnery ",Offer
" Добрый день. Получил Статускарту - мне все нравится, но есть один минус - нет возможности оплаты телефоном через сервис Samsung pay. Было бы интересно иметь такую возможность. ",Offer
 ***** Презентация сервиса направлена на электронную почтуkontakt@stbank.by ,Offer
 Когда уже появится возможность NFC оплаты через смартфон или добавление вашей карты в Samsung Pay? ,Offer
" Было бы удобно, если бы можно было зарегистрироваться через МСИ и заказать карту дистанционно, с доставкой почтой по Беларуси, т.к. к примеру в Барановичах вашего отделения, чтобы оформить карту - нет. Пример такого сервиса - Белгпзпромбанк и Альфа Банк. ",Offer
" Притензии к тому, что когда муж берет кредит, жене не звонят и не ставят её в известность, заманчиво конечно, что деньги выдают без справок о доходов, если у человека уже 5 кредитов и чем ему оплачивать ваш. Деньги дали, а жену потом тереризируете, что за должности и как связаться с мужем, а жена не в курсе, что муж кредит взял-это как по вашему! БОЛЬШАЯ Просьба внести одного клиента в чёрный список ******* ********* **********!!!!! ",Offer
" В 312 запросе клиент-банка (заявка на покупку валюты) большое неудобство создает пункт ""дата расчетов"". В работе новая заявка зачастую создается копированием предыдущей. При этом дата новой заявки автоматически задается по текущему дню, а дата расчетов остается прежней. (За год работы, наверное, треть заявок аннулировалось по причине несоответствия даты заявки и даты расчетов). Предложение заключается в следующем: по умолчанию, автоматически задавать дату расчетов равную дате заявки (текущей дате). И для лучшей визуализации, переместить дату расчетов влево, под дату заявки. Заранее спасибо. ",Offer
" Не хватает возможности следить за вашими новостями. Сделайте на сайте RSS-ленту. Кроме того, текст внизу этого сообщения добавляется автоматически после клика кнопки ""Предложить"" и я не могу его убрать. .boom-extension-active{cursor: crosshair !important;} .boom-extension-active *:hover{cursor: crosshair !important} .boom-extension-hovered-element{outline: 2px solid rgba(130, 170, 210, .6) !important} .boom-extension-expanded-element{background: transparent !important; border: 0 !important; float: none !important; margin-left: auto !important; margin-right: auto !important; padding-left: auto !important; padding-right: 0 !important; position: relative !important; max-width: iitial !important; min-width: initial !important; width: 100% !important;} .boom-extension-active{cursor: crosshair !important;} .boom-extension-active *:hover{cursor: crosshair !important} .boom-extension-hovered-element{outline: 2px solid rgba(130, 170, 210, .6) !important} .boom-extension-expanded-element{background: transparent !important; border: 0 !important; float: none !important; margin-left: auto !important; margin-right: auto !important; padding-left: auto !important; padding-right: 0 !important; position: relative !important; max-width: iitial !important; min-width: initial !important; width: 100% !important;} ",Offer
" Добрый день! Прочитал статью https://people.onliner.by/2019/07/07/massage и крайне удивлен подходом вашего Банка к выдаче кредитов. Мошенники из таких компаний обманывают пенсионеров, и вы им в этом ""помогаете"". Введите дополнительный контроль на цель выдачи кредита и не берите на себя ответственность за обман, ведь без вашего кредита такие компании не смогут продавать втридорога свои товары доверчивым старикам. С уважением, Алексей Смотрин. ",Offer
 Предлагаю снизить порог минимальной суммы доступной для перевода между банковскими картами с 50 до 5 рублей. Ежедневно другие банки и сервисы предоставляющие такие услуги без высоких порогов зарабатывают большие деньги даже при низком комиссионном вознагрождении в 1.5% от суммы перевода. ,Offer
 Я рекомендую товарищу ваши услуги. Он становится новым клиентом. Например открывает карт-счёт и указывает необходимые мои данные(как рекомендателя той или иной услуги) . Я в качестве благодарности принимаю от банка некий процент на мою карту с каждого пополнения моим товарищем своего карт-счёта. ,Offer
" Ежедневно сталкиваюсь с необходимостью пополнения своей карты. Зарабатываю наличные ежедневно и есть и желание и необходимость вносить наличные на счет карты. Но, обменный пункт в ТЦ ""Титан"" работает до 19.00, а прием посетителей и то заканчивается раньше. Продлите график работы хотя бы до 20.00. ",Offer
"По ее словам, мобильный, интернет-банкинг, приложения в
смартфонах, создание каких-то специальных программ позволяют охватить свою
часть аудитории. Например, для физических лиц наибольшую популярность
приобретают приложения в смартфонах. Для юридических лиц наилучшим образом
подходит система интернет-банкинга на стационарных и переносных ПК. ",Offer
"При этом важен внешний вид интернет-банкинга. Неудобные
страницы больше не привлекают внимание. «Внешний вид, а именно интуитивно
понятный интерфейс, удобство, простота столь же значимы, как и функционал
(список доступных сервисов) сервисов онлайн-обслуживания», – добавила
представитель БЦК.",Offer
"Сравнивая онлайн-системы различных казахстанских банков,
можно сказать, что все они имеют свои плюсы и минусы: одни обладают понятным и
интуитивно простым интерфейсом, но список услуг предлагаемых клиентам
ограничен, другие – предоставляют широкий спектр услуг, но сложный в освоении
интерфейс программы. ",Offer
"«Помимо этого, системы должны соответствовать современным
стандартам безопасности – быть надежно защищены от взломов и мошенников. В
связи с этим одной из основных задач в развитии онлайн-систем является поиск
оптимального решения для обеспечения простоты регистрации в системе, ее
использования и одновременно обеспечения защиты информации», – отметила она.",Offer
Улучшение качества активов,Offer
"Национальный банк в рамках деятельности по улучшению
качества активов банков второго уровня и снижению объема неработающих займов
банков разработал проект закона по вопросам неработающих кредитов и активов
банков, направленный на снижение административных барьеров при проведении
операций по улучшению качества проблемных активов, усиление прав залоговых
кредиторов, создание нейтральных налоговых условий при совершении операций по
передаче неработающих активов.",Offer
"Как отмечается, Нацбанк в 2015 году продолжит работу по
созданию благоприятных условий для повышения эффективности сотрудничества АО
«Фонд проблемных кредитов» и банков второго уровня.",Offer
"«Главной целью Национального банка по данному направлению
является достижение целевого показателя по уровню неработающих займов (займов с
просрочкой платежа по основному долгу и/или вознаграждению) в 10% от ссудного
портфеля банков второго уровня», – подчеркивается в документе.",Offer
"Вместе с тем, по оценке Нацбанка, на протяжении всего
рассматриваемого периода ожидается достаточно стабильный рост объемов
кредитования. Как поясняется, одним из источников кредитования послужат
средства, выделяемые в 2015-2017 годах из Национального фонда РК на поддержание
экономики страны. Кроме того, на объемы кредитования в среднесрочном и
долгосрочном периодах будут также оказывать влияние меры Национального банка по
улучшению качества активов банков второго уровня.",Offer
"Создание
инновационных лабораторий",Offer
"«Крупные банки просто обязаны задуматься над тем, чтобы
создать R&D-центры (Research and Development), вывести в задачи развития способных
к генерации новых идей профессионалов, изолировать их от рутины. Результаты не
заставят себя ждать», – отметил Алексей Воронцов, исполнительный директор по
информационным технологиям АО ДБ «Альфа-Банк». ",Offer
"По его словам, часто это подменяется понятием проектных офисов,
которые обычно растворяют свои ресурсы в многочисленных рутинных проектах, не
несущих ничего нового. ",Offer
"«Суть лаборатории я вижу совсем в другом – это раскрыть для
маркетинга и бизнеса потенциал технологий», – уверен Алексей Воронцов. ",Offer
"Между тем, добавил он, именно создание инновационных
лабораторий дает казахстанским банкам качественный шаг вперед. Новый
непредвзятый взгляд на то, что нужно клиенту. Прорывные проекты в аналитике,
продажах, уникальные продукты, новые клиентские сегменты, позиционирование себя как
технологических лидеров на фоне архаичных конкурентов, не сумевших создать
лаборатории и поддержать их.",Offer
